segment_id,modalitet_rf,label_rf,subset_rf,orig_file_rf,start_sec_rf,duration_rf,out_path_rf,modalitet_audio,label_audio,subset_audio,orig_file_audio,start_sec_audio,duration_audio,out_path_audio
seg_03540,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,372.0,1.0,segments\seg_03540\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,35.0,1.0,segments\seg_03540\audio\Audio_test_biler.wav
seg_03541,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,373.0,1.0,segments\seg_03541\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,36.0,1.0,segments\seg_03541\audio\Audio_test_biler.wav
seg_03542,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,374.0,1.0,segments\seg_03542\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,37.0,1.0,segments\seg_03542\audio\Audio_test_biler.wav
seg_03543,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,375.0,1.0,segments\seg_03543\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,38.0,1.0,segments\seg_03543\audio\Audio_test_biler.wav
seg_03544,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,376.0,1.0,segments\seg_03544\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,39.0,1.0,segments\seg_03544\audio\Audio_test_biler.wav
seg_03545,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,377.0,1.0,segments\seg_03545\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,40.0,1.0,segments\seg_03545\audio\Audio_test_biler.wav
seg_03546,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,378.0,1.0,segments\seg_03546\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,41.0,1.0,segments\seg_03546\audio\Audio_test_biler.wav
seg_03547,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,379.0,1.0,segments\seg_03547\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,42.0,1.0,segments\seg_03547\audio\Audio_test_biler.wav
seg_03548,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,380.0,1.0,segments\seg_03548\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,43.0,1.0,segments\seg_03548\audio\Audio_test_biler.wav
seg_03549,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,381.0,1.0,segments\seg_03549\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,44.0,1.0,segments\seg_03549\audio\Audio_test_biler.wav
seg_03550,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,382.0,1.0,segments\seg_03550\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,45.0,1.0,segments\seg_03550\audio\Audio_test_biler.wav
seg_03551,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,383.0,1.0,segments\seg_03551\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,46.0,1.0,segments\seg_03551\audio\Audio_test_biler.wav
seg_03552,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,384.0,1.0,segments\seg_03552\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,47.0,1.0,segments\seg_03552\audio\Audio_test_biler.wav
seg_03553,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,385.0,1.0,segments\seg_03553\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,48.0,1.0,segments\seg_03553\audio\Audio_test_biler.wav
seg_03554,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,386.0,1.0,segments\seg_03554\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,49.0,1.0,segments\seg_03554\audio\Audio_test_biler.wav
seg_03555,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,387.0,1.0,segments\seg_03555\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,50.0,1.0,segments\seg_03555\audio\Audio_test_biler.wav
seg_03556,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,388.0,1.0,segments\seg_03556\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,51.0,1.0,segments\seg_03556\audio\Audio_test_biler.wav
seg_03557,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,389.0,1.0,segments\seg_03557\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,52.0,1.0,segments\seg_03557\audio\Audio_test_biler.wav
seg_03558,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,390.0,1.0,segments\seg_03558\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,53.0,1.0,segments\seg_03558\audio\Audio_test_biler.wav
seg_03559,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,391.0,1.0,segments\seg_03559\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,54.0,1.0,segments\seg_03559\audio\Audio_test_biler.wav
seg_03560,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,392.0,1.0,segments\seg_03560\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,55.0,1.0,segments\seg_03560\audio\Audio_test_biler.wav
seg_03561,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,393.0,1.0,segments\seg_03561\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,56.0,1.0,segments\seg_03561\audio\Audio_test_biler.wav
seg_03562,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,394.0,1.0,segments\seg_03562\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,57.0,1.0,segments\seg_03562\audio\Audio_test_biler.wav
seg_03563,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,395.0,1.0,segments\seg_03563\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,58.0,1.0,segments\seg_03563\audio\Audio_test_biler.wav
seg_03564,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,396.0,1.0,segments\seg_03564\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,59.0,1.0,segments\seg_03564\audio\Audio_test_biler.wav
seg_03565,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,397.0,1.0,segments\seg_03565\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,60.0,1.0,segments\seg_03565\audio\Audio_test_biler.wav
seg_03566,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,398.0,1.0,segments\seg_03566\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,61.0,1.0,segments\seg_03566\audio\Audio_test_biler.wav
seg_03567,rf,no_drone,val,data/rf\no_drone\no_drone_23_to_26.csv,399.0,1.0,segments\seg_03567\rf\no_drone_23_to_26.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,62.0,1.0,segments\seg_03567\audio\Audio_test_biler.wav
seg_03568,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,0.0,1.0,segments\seg_03568\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,63.0,1.0,segments\seg_03568\audio\Audio_test_biler.wav
seg_03569,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,1.0,1.0,segments\seg_03569\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,64.0,1.0,segments\seg_03569\audio\Audio_test_biler.wav
seg_03570,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,2.0,1.0,segments\seg_03570\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,65.0,1.0,segments\seg_03570\audio\Audio_test_biler.wav
seg_03571,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,3.0,1.0,segments\seg_03571\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,66.0,1.0,segments\seg_03571\audio\Audio_test_biler.wav
seg_03572,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,4.0,1.0,segments\seg_03572\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,67.0,1.0,segments\seg_03572\audio\Audio_test_biler.wav
seg_03573,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,5.0,1.0,segments\seg_03573\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,68.0,1.0,segments\seg_03573\audio\Audio_test_biler.wav
seg_03574,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,6.0,1.0,segments\seg_03574\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,69.0,1.0,segments\seg_03574\audio\Audio_test_biler.wav
seg_03575,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,7.0,1.0,segments\seg_03575\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,70.0,1.0,segments\seg_03575\audio\Audio_test_biler.wav
seg_03576,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,8.0,1.0,segments\seg_03576\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,71.0,1.0,segments\seg_03576\audio\Audio_test_biler.wav
seg_03577,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,9.0,1.0,segments\seg_03577\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,72.0,1.0,segments\seg_03577\audio\Audio_test_biler.wav
seg_03578,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,10.0,1.0,segments\seg_03578\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,73.0,1.0,segments\seg_03578\audio\Audio_test_biler.wav
seg_03579,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,11.0,1.0,segments\seg_03579\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,74.0,1.0,segments\seg_03579\audio\Audio_test_biler.wav
seg_03580,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,12.0,1.0,segments\seg_03580\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,75.0,1.0,segments\seg_03580\audio\Audio_test_biler.wav
seg_03581,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,13.0,1.0,segments\seg_03581\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,76.0,1.0,segments\seg_03581\audio\Audio_test_biler.wav
seg_03582,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,14.0,1.0,segments\seg_03582\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,77.0,1.0,segments\seg_03582\audio\Audio_test_biler.wav
seg_03583,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,15.0,1.0,segments\seg_03583\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,78.0,1.0,segments\seg_03583\audio\Audio_test_biler.wav
seg_03584,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,16.0,1.0,segments\seg_03584\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,79.0,1.0,segments\seg_03584\audio\Audio_test_biler.wav
seg_03585,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,17.0,1.0,segments\seg_03585\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,80.0,1.0,segments\seg_03585\audio\Audio_test_biler.wav
seg_03586,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,18.0,1.0,segments\seg_03586\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,81.0,1.0,segments\seg_03586\audio\Audio_test_biler.wav
seg_03587,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,19.0,1.0,segments\seg_03587\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,82.0,1.0,segments\seg_03587\audio\Audio_test_biler.wav
seg_03588,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,20.0,1.0,segments\seg_03588\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,83.0,1.0,segments\seg_03588\audio\Audio_test_biler.wav
seg_03589,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,21.0,1.0,segments\seg_03589\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,84.0,1.0,segments\seg_03589\audio\Audio_test_biler.wav
seg_03590,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,22.0,1.0,segments\seg_03590\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,85.0,1.0,segments\seg_03590\audio\Audio_test_biler.wav
seg_03591,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,23.0,1.0,segments\seg_03591\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,86.0,1.0,segments\seg_03591\audio\Audio_test_biler.wav
seg_03592,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,24.0,1.0,segments\seg_03592\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,87.0,1.0,segments\seg_03592\audio\Audio_test_biler.wav
seg_03593,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,25.0,1.0,segments\seg_03593\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,88.0,1.0,segments\seg_03593\audio\Audio_test_biler.wav
seg_03594,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,26.0,1.0,segments\seg_03594\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,89.0,1.0,segments\seg_03594\audio\Audio_test_biler.wav
seg_03595,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,27.0,1.0,segments\seg_03595\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,90.0,1.0,segments\seg_03595\audio\Audio_test_biler.wav
seg_03596,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,28.0,1.0,segments\seg_03596\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,91.0,1.0,segments\seg_03596\audio\Audio_test_biler.wav
seg_03597,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,29.0,1.0,segments\seg_03597\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,92.0,1.0,segments\seg_03597\audio\Audio_test_biler.wav
seg_03598,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,30.0,1.0,segments\seg_03598\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,93.0,1.0,segments\seg_03598\audio\Audio_test_biler.wav
seg_03599,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,31.0,1.0,segments\seg_03599\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,94.0,1.0,segments\seg_03599\audio\Audio_test_biler.wav
seg_03600,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,32.0,1.0,segments\seg_03600\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,95.0,1.0,segments\seg_03600\audio\Audio_test_biler.wav
seg_03601,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,33.0,1.0,segments\seg_03601\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,96.0,1.0,segments\seg_03601\audio\Audio_test_biler.wav
seg_03602,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,34.0,1.0,segments\seg_03602\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,97.0,1.0,segments\seg_03602\audio\Audio_test_biler.wav
seg_03603,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,35.0,1.0,segments\seg_03603\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,98.0,1.0,segments\seg_03603\audio\Audio_test_biler.wav
seg_03604,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,36.0,1.0,segments\seg_03604\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,99.0,1.0,segments\seg_03604\audio\Audio_test_biler.wav
seg_03605,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,37.0,1.0,segments\seg_03605\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,100.0,1.0,segments\seg_03605\audio\Audio_test_biler.wav
seg_03606,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,38.0,1.0,segments\seg_03606\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,101.0,1.0,segments\seg_03606\audio\Audio_test_biler.wav
seg_03607,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,39.0,1.0,segments\seg_03607\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,102.0,1.0,segments\seg_03607\audio\Audio_test_biler.wav
seg_03608,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,40.0,1.0,segments\seg_03608\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,103.0,1.0,segments\seg_03608\audio\Audio_test_biler.wav
seg_03609,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,41.0,1.0,segments\seg_03609\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,104.0,1.0,segments\seg_03609\audio\Audio_test_biler.wav
seg_03610,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,42.0,1.0,segments\seg_03610\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,105.0,1.0,segments\seg_03610\audio\Audio_test_biler.wav
seg_03611,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,43.0,1.0,segments\seg_03611\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,106.0,1.0,segments\seg_03611\audio\Audio_test_biler.wav
seg_03612,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,44.0,1.0,segments\seg_03612\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,107.0,1.0,segments\seg_03612\audio\Audio_test_biler.wav
seg_03613,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,45.0,1.0,segments\seg_03613\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,108.0,1.0,segments\seg_03613\audio\Audio_test_biler.wav
seg_03614,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,46.0,1.0,segments\seg_03614\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,109.0,1.0,segments\seg_03614\audio\Audio_test_biler.wav
seg_03615,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,47.0,1.0,segments\seg_03615\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,110.0,1.0,segments\seg_03615\audio\Audio_test_biler.wav
seg_03616,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,48.0,1.0,segments\seg_03616\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,111.0,1.0,segments\seg_03616\audio\Audio_test_biler.wav
seg_03617,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,49.0,1.0,segments\seg_03617\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,112.0,1.0,segments\seg_03617\audio\Audio_test_biler.wav
seg_03618,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,50.0,1.0,segments\seg_03618\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,113.0,1.0,segments\seg_03618\audio\Audio_test_biler.wav
seg_03619,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,51.0,1.0,segments\seg_03619\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,114.0,1.0,segments\seg_03619\audio\Audio_test_biler.wav
seg_03620,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,52.0,1.0,segments\seg_03620\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,115.0,1.0,segments\seg_03620\audio\Audio_test_biler.wav
seg_03621,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,53.0,1.0,segments\seg_03621\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,116.0,1.0,segments\seg_03621\audio\Audio_test_biler.wav
seg_03622,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,54.0,1.0,segments\seg_03622\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,117.0,1.0,segments\seg_03622\audio\Audio_test_biler.wav
seg_03623,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,55.0,1.0,segments\seg_03623\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,118.0,1.0,segments\seg_03623\audio\Audio_test_biler.wav
seg_03624,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,56.0,1.0,segments\seg_03624\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,119.0,1.0,segments\seg_03624\audio\Audio_test_biler.wav
seg_03625,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,57.0,1.0,segments\seg_03625\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,120.0,1.0,segments\seg_03625\audio\Audio_test_biler.wav
seg_03626,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,58.0,1.0,segments\seg_03626\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,121.0,1.0,segments\seg_03626\audio\Audio_test_biler.wav
seg_03627,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,59.0,1.0,segments\seg_03627\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,122.0,1.0,segments\seg_03627\audio\Audio_test_biler.wav
seg_03628,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,60.0,1.0,segments\seg_03628\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,123.0,1.0,segments\seg_03628\audio\Audio_test_biler.wav
seg_03629,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,61.0,1.0,segments\seg_03629\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,124.0,1.0,segments\seg_03629\audio\Audio_test_biler.wav
seg_03630,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,62.0,1.0,segments\seg_03630\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,125.0,1.0,segments\seg_03630\audio\Audio_test_biler.wav
seg_03631,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,63.0,1.0,segments\seg_03631\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,126.0,1.0,segments\seg_03631\audio\Audio_test_biler.wav
seg_03632,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,64.0,1.0,segments\seg_03632\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,127.0,1.0,segments\seg_03632\audio\Audio_test_biler.wav
seg_03633,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,65.0,1.0,segments\seg_03633\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,128.0,1.0,segments\seg_03633\audio\Audio_test_biler.wav
seg_03634,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,66.0,1.0,segments\seg_03634\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,129.0,1.0,segments\seg_03634\audio\Audio_test_biler.wav
seg_03635,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,67.0,1.0,segments\seg_03635\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,130.0,1.0,segments\seg_03635\audio\Audio_test_biler.wav
seg_03636,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,68.0,1.0,segments\seg_03636\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,131.0,1.0,segments\seg_03636\audio\Audio_test_biler.wav
seg_03637,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,69.0,1.0,segments\seg_03637\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,132.0,1.0,segments\seg_03637\audio\Audio_test_biler.wav
seg_03638,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,70.0,1.0,segments\seg_03638\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,133.0,1.0,segments\seg_03638\audio\Audio_test_biler.wav
seg_03639,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,71.0,1.0,segments\seg_03639\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,134.0,1.0,segments\seg_03639\audio\Audio_test_biler.wav
seg_03640,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,72.0,1.0,segments\seg_03640\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,135.0,1.0,segments\seg_03640\audio\Audio_test_biler.wav
seg_03641,rf,no_drone,test,data/rf\no_drone\rf_noise_outside.csv,73.0,1.0,segments\seg_03641\rf\rf_noise_outside.csv,audio,no_drone,val,data/audio\no_drone\Audio_test_biler.wav,136.0,1.0,segments\seg_03641\audio\Audio_test_biler.wav
